ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
48489,??.,???????,MON,MON29,MON29-00,1,2,3,1873,11,3144
49028,?.,??????,VTR,VTR28,VTR28-09,3,5,2,1873,04,3145
49031,?.,????????,VRC,VRC27,VRC27-18,3,6,4,1873,06,3146
49045,?.,????????,TGV,TGV02,TGV02-00,3,7,5,1873,25,3147
49059,?.,???????,TGV,TGV02,TGV02-00,3,7,5,1873,25,3148
49062,?.,??????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,3149
49093,?.,???????????,RAZ,RAZ26,RAZ26-08,3,5,4,1873,16,3150
49103,?.,???????,KRZ,KRZ15,KRZ15-29,3,8,4,1873,08,3151
49117,?.,????????,PDV,PDV13,PDV13-00,3,7,5,1873,15,3152
49120,?.,????,KRZ,KRZ16,KRZ16-20,3,5,5,1873,08,3153
49148,?.,??????,SHU,SHU23,SHU23-07,3,7,3,1873,27,3154
49151,?.,???????,PDV,PDV01,PDV01-00,3,8,8,1873,15,3155
49165,?.,??????,SML,SML27,SML27-00,3,8,8,1873,20,3156
49179,?.,???????,BLG,BLG03,BLG03-00,3,8,5,1873,01,3157
49182,?.,??????????,PER,PER51,PER51-00,3,8,7,1873,13,3158
49196,?.,??????,PER,PER51,PER51-00,3,8,7,1873,13,3159
49206,?.,??????,SOF,SOF46,SOF46-44,3,5,6,1873,21,3160
49219,?.,??????,HKV,HKV32,HKV32-06,3,6,4,1873,26,3161
49223,?.,????????,VRC,VRC10,VRC10-14,3,6,4,1873,06,3162
49237,?.,???????,GAB,GAB05,GAB05-23,3,8,5,1873,07,3163
49240,?.,????????,PDV,PDV13,PDV13-00,3,8,6,1873,15,3164
49254,?.,????????,BGS,BGS18,BGS18-16,3,6,5,1873,02,3165
49268,?.,????????,KRZ,KRZ08,KRZ08-15,3,8,5,1873,08,3166
49271,?.,???????,GAB,GAB35,GAB35-00,3,8,6,1873,07,3167
49285,?.,?????,SML,SML31,SML31-00,3,7,8,1873,20,3168
49299,?.,?????,GAB,GAB05,GAB05-00,3,7,5,1873,07,3169
49309,?.,???????,PDV,PDV01,PDV01-13,3,5,4,1873,15,3170
49326,?.,?????,KRZ,KRZ35,KRZ35-17,3,8,7,1873,08,3171
49334,?.,??????,SFO,SFO09,SFO09-00,3,8,6,1873,22,3172
49343,?.,???????,KRZ,KRZ16,KRZ16-21,3,7,4,1873,08,3173
49357,?.,??????,PER,PER19,PER19-00,3,8,7,1873,13,3174
49360,?.,?????????,KNL,KNL27,KNL27-06,3,6,5,1873,09,3175
49374,?.,????????,PER,PER08,PER08-00,3,8,7,1873,13,3176
49388,?.,????????,SFO,SFO17,SFO17-10,3,5,6,1873,22,3177
49391,?.,????????,SZR,SZR07,SZR07-00,3,7,2,1873,23,3178
49401,?.,??????,KRZ,KRZ02,KRZ02-00,3,8,7,1873,08,3179
49415,?.,?????????,PVN,PVN21,PVN21-10,3,6,1,1873,14,3180
49429,?.,??????,VTR,VTR22,VTR22-00,3,7,3,1873,04,3181
49432,?.,????????,BLG,BLG11,BLG11-09,3,5,6,1873,01,3182
49446,?.,???????,HKV,HKV28,HKV28-00,3,7,5,1873,26,3183
49450,?.,??????,SFO,SFO20,SFO20-00,3,8,6,1873,22,3184
49463,?.,????,GAB,GAB12,GAB12-00,3,8,5,1873,07,3185
49477,?.,??????,BGS,BGS01,BGS01-07,3,5,4,1873,02,3186
49480,?.,???????,KRZ,KRZ14,KRZ14-27,3,8,6,1873,08,3187
49494,??.,??????,SZR,SZR22,SZR22-00,1,4,5,1873,23,3188
49504,?.,???????,SML,SML16,SML16-00,3,7,7,1873,20,3189
49518,?.,???????,RAZ,RAZ16,RAZ16-08,3,5,3,1873,16,3190
49521,?.,??????,KRZ,KRZ16,KRZ16-26,3,7,4,1873,08,3191
49535,?.,??????,SZR,SZR07,SZR07-07,3,6,3,1873,23,3192
49549,?.,???????,BGS,BGS09,BGS09-00,3,8,3,1873,02,3193
49566,?.,????????,KNL,KNL31,KNL31-00,3,8,6,1873,09,3194
49575,?.,??????,SML,SML11,SML11-03,3,8,7,1873,20,3195
49583,?.,??????????,VTR,VTR13,VTR13-00,3,8,6,1873,04,3196
49597,?.,????????,SOF,SOF46,SOF46-33,3,5,7,1873,21,3197
49607,?.,???????,MON,MON04,MON04-09,3,6,3,1873,11,3198
49624,?.,????????,PDV,PDV37,PDV37-00,3,8,3,1873,15,3199
51010,?.,???????,HKV,HKV29,HKV29-00,3,7,3,1873,26,3200
51024,?.,????????,TGV,TGV35,TGV35-22,3,6,3,1873,25,3201
51038,?.,???????,SML,SML31,SML31-00,3,8,8,1873,20,3202
51041,?.,????????,HKV,HKV33,HKV33-00,3,7,4,1873,26,3203
51069,?.,?????? ??????,PDV,PDV33,PDV33-05,3,7,4,1873,15,3204
51072,?.,?????????,SZR,SZR04,SZR04-00,3,7,5,1873,23,3205
51086,?.,????,KRZ,KRZ14,KRZ14-00,3,8,5,1873,08,3206
51097,?.,????????,KRZ,KRZ21,KRZ21-14,3,5,5,1873,08,3207
51127,?.,?????????? ????,PDV,PDV01,PDV01-14,3,4,6,1873,15,3208
51130,?.,?????????,PER,PER51,PER51-00,3,8,7,1873,13,3209
51158,?.,????,SHU,SHU18,SHU18-08,3,6,5,1873,27,3210
51161,?.,???????,SLV,SLV16,SLV16-00,3,7,5,1873,19,3211
51175,?.,???????,VTR,VTR04,VTR04-00,3,8,4,1873,04,3212
51189,?.,??????,SFO,SFO16,SFO16-00,3,8,6,1873,22,3213
51192,?.,???????,KRZ,KRZ35,KRZ35-00,3,8,6,1873,08,3214
35136,?.,?????????,KRZ,KRZ16,KRZ16-35,3,7,5,1873,08,3215
51202,?.,?????????,BGS,BGS09,BGS09-19,3,7,4,1873,02,3216
51216,?.,?????????,KNL,KNL31,KNL31-00,3,5,5,1873,09,3217
51233,?.,?????,VAR,VAR08,VAR08-06,3,7,3,1873,03,3218
51250,?.,???????,SOF,SOF46,SOF46-45,3,5,6,1873,21,3219
51264,?.,???????????,VID,VID30,VID30-02,3,6,2,1873,05,3220
51278,?.,?????????,PER,PER36,PER36-00,3,8,6,1873,13,3221
51281,?.,????????,SFO,SFO10,SFO10-00,3,7,6,1873,22,3222
51295,?.,?????,VTR,VTR22,VTR22-13,3,5,3,1873,04,3223
51305,?.,????????,PDV,PDV33,PDV33-10,3,7,4,1873,15,3224
51319,??.,????????,SML,SML18,SML18-00,1,4,5,1873,20,3225
51322,?.,????????,SFO,SFO16,SFO16-00,3,8,6,1873,22,3226
51336,?.,????????? ???????,KNL,KNL31,KNL31-00,3,7,5,1873,09,3227
51343,?.,?????????,PER,PER51,PER51-00,3,8,7,1873,13,3228
51353,?.,????????,RAZ,RAZ26,RAZ26-00,3,7,4,1873,16,3229
51367,?.,??????????,VTR,VTR13,VTR13-00,3,8,6,1873,04,3230
51370,?.,??????????,GAB,GAB35,GAB35-00,3,8,6,1873,07,3231
51384,?.,????????,JAM,JAM22,JAM22-00,3,7,4,1873,28,3232
51398,?.,???????,SLV,SLV11,SLV11-00,3,7,6,1873,19,3233
51408,?.,???????,DOB,DOB17,DOB17-00,3,8,1,1873,24,3234
51411,?.,?????????,SFO,SFO20,SFO20-00,3,8,6,1873,22,3235
51439,?.,????????,GAB,GAB12,GAB12-02,3,8,5,1873,07,3236
51442,?.,???????,KRZ,KRZ16,KRZ16-00,3,7,6,1873,08,3237
51456,?.,??????,VAR,VAR24,VAR24-00,3,8,4,1873,03,3238
51469,?.,???????,GAB,GAB35,GAB35-00,3,8,6,1873,07,3239
51473,?.,?????? ??????????,KRZ,KRZ21,KRZ21-15,3,7,5,1873,08,3240
51487,?.,?????? ??????,VAR,VAR08,VAR08-07,3,6,3,1873,03,3241
51490,?.,???????????,PER,PER08,PER08-00,3,8,7,1873,13,3242
51500,??.,???????,BGS,BGS15,BGS15-00,1,2,1,1873,02,3243
51514,?.,?????,SFO,SFO16,SFO16-00,3,8,6,1873,22,3244
51528,?.,??????,VRC,VRC10,VRC10-15,3,6,4,1873,06,3245
51531,?.,???????,VTR,VTR13,VTR13-00,3,8,6,1873,04,3246
51559,?.,???????,VRC,VRC05,VRC05-03,3,7,3,1873,06,3247
51562,?.,??????????,GAB,GAB35,GAB35-00,3,8,5,1873,07,3248
51651,?.,?????? ???????,SHU,SHU21,SHU21-00,3,5,4,1873,27,3249
51584,?.,??????????,VAR,VAR26,VAR26-05,3,6,5,1873,03,3250
51593,?.,?????????,VTR,VTR31,VTR31-00,3,7,4,1873,04,3251
51603,?.,?????????,GAB,GAB35,GAB35-00,3,8,6,1873,07,3252
51617,?.,?????????,PER,PER36,PER36-00,3,8,6,1873,13,3253
51620,?.,?????????,PVN,PVN24,PVN24-15,3,6,2,1873,14,3254
51634,?.,?????????,SLV,SLV20,SLV20-00,3,7,4,1873,19,3255
51648,??.,?????????,SZR,SZR38,SZR38-00,1,4,4,1873,23,3256
52400,?.,???????????,KNL,KNL29,KNL29-30,3,6,6,1873,09,3257
51665,?.,????????,MON,MON29,MON29-16,3,7,3,1873,11,3258
51679,?.,????????,RSE,RSE27,RSE27-04,3,5,2,1873,17,3259
51682,?.,????????,HKV,HKV34,HKV34-00,3,7,5,1873,26,3260
51696,?.,?????????,VTR,VTR13,VTR13-00,3,8,6,1873,04,3261
51706,?.,??????????,VTR,VTR13,VTR13-00,3,8,6,1873,04,3262
51715,?.,??????????,GAB,GAB05,GAB05-00,3,8,5,1873,07,3263
51723,??.,???????,PVN,PVN21,PVN21-00,1,3,2,1873,14,3264
51737,?.,???????,BLG,BLG49,BLG49-00,3,8,6,1873,01,3265
51740,?.,?????,VTR,VTR04,VTR04-00,3,6,3,1873,04,3266
51768,?.,??????,RSE,RSE13,RSE13-00,3,7,3,1873,17,3267
51771,?.,???????,VTR,VTR13,VTR13-00,3,8,5,1873,04,3268
51785,?.,???? ???? ????,SHU,SHU10,SHU10-11,3,7,4,1873,27,3269
51799,?.,???? ????????,VTR,VTR31,VTR31-00,3,7,5,1873,04,3270
51809,??.,???? ??????,SLV,SLV16,SLV16-00,1,2,3,1873,19,3271
51812,?.,???? ??????,DOB,DOB27,DOB27-17,3,7,4,1873,24,3272
51857,?.,???? ??????,HKV,HKV11,HKV11-07,3,8,5,1873,26,3273
51860,?.,???? ?????,BLG,BLG52,BLG52-00,3,8,7,1873,01,3274
51874,?.,???? ??????,PAZ,PAZ03,PAZ03-01,3,5,8,1873,12,3275
51888,?.,???? ??????,SZR,SZR38,SZR38-03,3,6,4,1873,23,3276
51891,?.,???? ???????,HKV,HKV34,HKV34-26,3,6,3,1873,26,3277
51901,?.,???? ??????,SLS,SLS32,SLS32-00,3,8,2,1873,18,3278
51956,?.,???? ?????,SLS,SLS34,SLS34-05,3,5,1,1873,18,3279
51963,?.,???? ?????,VAR,VAR13,VAR13-00,3,7,1,1873,03,3280
51826,?.,????????,VAR,VAR02,VAR02-00,3,8,5,1873,03,3281
51830,?.,????????,PDV,PDV01,PDV01-15,3,6,5,1873,15,3282
51843,?.,?????????,GAB,GAB05,GAB05-00,3,7,5,1873,07,3283
51929,?.,????????,SLV,SLV20,SLV20-30,3,6,6,1873,19,3284
51932,?.,????????,PVN,PVN21,PVN21-11,3,5,1,1873,14,3285
51946,?.,????????,SFO,SFO07,SFO07-08,3,5,5,1873,22,3286
51977,?.,???????,RSE,RSE37,RSE37-07,3,6,2,1873,17,3287
32398,?.,???? ?????,PDV,PDV01,PDV01-24,3,7,4,1873,15,3288
00357,??.,???? ?????,SOF,SOF46,SOF46-00,1,3,6,1873,21,3289
51994,?.,???? ?????,KRZ,KRZ35,KRZ35-00,3,5,6,1873,08,3290
52009,??.,???? ?????,SHU,SHU22,SHU22-00,1,3,2,1873,27,3291
52012,?.,???? ???,SFO,SFO17,SFO17-11,3,4,6,1873,22,3292
52026,?.,???? ??????,KNL,KNL29,KNL29-00,3,7,5,1873,09,3293
52038,?.,???? ??????,DOB,DOB15,DOB15-09,3,8,4,1873,24,3294
52043,?.,???? ?????,SFO,SFO16,SFO16-00,3,8,7,1873,22,3295
52060,?.,???? ???????,VTR,VTR31,VTR31-00,3,8,5,1873,04,3296
52074,?.,???? ???????,BLG,BLG40,BLG40-29,3,5,3,1873,01,3297
52088,?.,???? ????????,PDV,PDV37,PDV37-00,3,7,4,1873,15,3298
52091,?.,???? ?????????,BLG,BLG33,BLG33-00,3,7,3,1873,01,3299
